profile_id,station_id,station_name,datetime_utc,year,month,cycle,n_levels_total,n_levels_to_500,p_surface_hpa,t_surface_c,p_top_hpa,t_top_c,delta_t_top_surface_c,inversion_detected,inversion_top_pressure_hpa,inversion_top_height_m,inversion_top_temp_c,inversion_delta_t_c,profile_status,source_file
31004_20170314_1200_12,31004,Aldan,2017-03-14T12:00:00,2017,3,12,56.0,8.0,931.0,-1.2999999999999545,500.0,-35.69999999999999,-34.400000000000034,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170314.bufr
31004_20170315_1200_12,31004,Aldan,2017-03-15T12:00:00,2017,3,12,62.0,12.0,936.0,-5.899999999999977,500.0,-31.299999999999983,-25.400000000000006,True,910.0,788.5,-4.899999999999977,1.0,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170315.bufr
31004_20170313_1200_12,31004,Aldan,2017-03-13T12:00:00,2017,3,12,54.0,10.0,936.0,-8.099999999999966,500.0,-35.69999999999999,-27.600000000000023,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170313.bufr
31004_20170317_1200_12,31004,Aldan,2017-03-17T12:00:00,2017,3,12,47.0,7.0,941.0,-4.899999999999977,500.0,-35.89999999999998,-31.0,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170317.bufr
31004_20170316_1200_12,31004,Aldan,2017-03-16T12:00:00,2017,3,12,55.0,9.0,934.0,-0.8999999999999773,500.0,-34.099999999999966,-33.19999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170316.bufr
31004_20170318_1200_12,31004,Aldan,2017-03-18T12:00:00,2017,3,12,63.0,14.0,1000.0,-50.49999999999997,500.0,-35.69999999999999,14.799999999999983,True,915.0,743.1,-7.699999999999989,42.79999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170318.bufr
31004_20170319_1200_12,31004,Aldan,2017-03-19T12:00:00,2017,3,12,56.0,10.0,944.0,-7.699999999999989,500.0,-35.099999999999966,-27.399999999999977,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170319.bufr
31004_20170320_1200_12,31004,Aldan,2017-03-20T12:00:00,2017,3,12,53.0,9.0,943.0,-6.699999999999989,500.0,-36.89999999999998,-30.19999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170320.bufr
31004_20170321_1200_12,31004,Aldan,2017-03-21T12:00:00,2017,3,12,51.0,10.0,938.0,-3.8999999999999773,500.0,-32.89999999999998,-29.0,True,928.0,625.9,-3.5,0.39999999999997726,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170321.bufr
31004_20170323_1200_12,31004,Aldan,2017-03-23T12:00:00,2017,3,12,51.0,8.0,941.0,-4.699999999999989,500.0,-34.69999999999999,-30.0,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170323.bufr
31004_20170324_1200_12,31004,Aldan,2017-03-24T12:00:00,2017,3,12,49.0,8.0,937.0,-3.8999999999999773,500.0,-36.69999999999999,-32.80000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170324.bufr
31004_20170322_1200_12,31004,Aldan,2017-03-22T12:00:00,2017,3,12,55.0,12.0,942.0,-5.699999999999989,500.0,-32.69999999999999,-27.0,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170322.bufr
31004_20170325_1200_12,31004,Aldan,2017-03-25T12:00:00,2017,3,12,50.0,11.0,939.0,-5.699999999999989,500.0,-35.89999999999998,-30.19999999999999,True,925.0,652.8,-4.099999999999966,1.6000000000000227,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170325.bufr
31004_20170326_1200_12,31004,Aldan,2017-03-26T12:00:00,2017,3,12,64.0,13.0,1000.0,-55.89999999999998,500.0,-30.899999999999977,25.0,True,936.0,1114.5,-5.5,50.39999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170326.bufr
31004_20170327_1200_12,31004,Aldan,2017-03-27T12:00:00,2017,3,12,58.0,13.0,929.0,-4.699999999999989,500.0,-30.49999999999997,-25.799999999999983,True,903.0,852.4,-0.6999999999999886,4.0,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170327.bufr
31004_20170401_1200_12,31004,Aldan,2017-04-01T12:00:00,2017,4,12,64.0,11.0,928.0,-0.0999999999999659,500.0,-31.899999999999977,-31.80000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170401.bufr
31004_20170331_1200_12,31004,Aldan,2017-03-31T12:00:00,2017,3,12,62.0,12.0,1000.0,-55.69999999999999,500.0,-29.69999999999999,26.0,True,925.0,652.8,0.20000000000004547,55.900000000000034,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170331.bufr
31004_20170402_1200_12,31004,Aldan,2017-04-02T12:00:00,2017,4,12,61.0,13.0,1000.0,-53.29999999999998,500.0,-27.69999999999999,25.599999999999994,True,925.0,652.8,1.2000000000000455,54.50000000000003,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170402.bufr
31004_20170328_1200_12,31004,Aldan,2017-03-28T12:00:00,2017,3,12,50.0,9.0,940.0,-3.8999999999999773,500.0,-34.69999999999999,-30.80000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170328.bufr
31004_20170330_1200_12,31004,Aldan,2017-03-30T12:00:00,2017,3,12,58.0,11.0,940.0,-2.2999999999999545,500.0,-28.299999999999983,-26.00000000000003,True,925.0,652.8,-1.099999999999966,1.1999999999999886,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170330.bufr
31004_20170405_1200_12,31004,Aldan,2017-04-05T12:00:00,2017,4,12,57.0,10.0,931.0,-3.6999999999999886,500.0,-32.89999999999998,-29.19999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170405.bufr
31004_20170404_1200_12,31004,Aldan,2017-04-04T12:00:00,2017,4,12,54.0,10.0,935.0,-6.5,500.0,-38.29999999999998,-31.799999999999983,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170404.bufr
31004_20170406_1200_12,31004,Aldan,2017-04-06T12:00:00,2017,4,12,75.0,12.0,1000.0,-43.69999999999999,500.0,-40.49999999999997,3.200000000000017,True,926.0,1279.0,-2.2999999999999545,41.400000000000034,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170406.bufr
31004_20170403_1200_12,31004,Aldan,2017-04-03T12:00:00,2017,4,12,66.0,10.0,932.0,-3.8999999999999773,500.0,-32.69999999999999,-28.80000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170403.bufr
31004_20170329_1200_12,31004,Aldan,2017-03-29T12:00:00,2017,3,12,52.0,10.0,943.0,-3.099999999999966,500.0,-36.89999999999998,-33.80000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170329.bufr
31004_20170409_1200_12,31004,Aldan,2017-04-09T12:00:00,2017,4,12,69.0,8.0,921.0,-4.2999999999999545,500.0,-35.29999999999998,-31.00000000000003,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170409.bufr
31004_20170408_1200_12,31004,Aldan,2017-04-08T12:00:00,2017,4,12,63.0,10.0,927.0,-4.899999999999977,500.0,-36.099999999999966,-31.19999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170408.bufr
31004_20170407_1200_12,31004,Aldan,2017-04-07T12:00:00,2017,4,12,67.0,6.0,928.0,-3.2999999999999545,500.0,-39.29999999999998,-36.00000000000003,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170407.bufr
31004_20170414_1200_12,31004,Aldan,2017-04-14T12:00:00,2017,4,12,55.0,8.0,912.0,-5.2999999999999545,500.0,-37.29999999999998,-32.00000000000003,True,900.0,880.0,-3.099999999999966,2.1999999999999886,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170414.bufr
31004_20170410_1200_12,31004,Aldan,2017-04-10T12:00:00,2017,4,12,77.0,10.0,1000.0,-46.69999999999999,500.0,-42.099999999999966,4.600000000000023,True,924.0,1143.4,-9.699999999999989,37.0,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170410.bufr
31004_20170411_1200_12,31004,Aldan,2017-04-11T12:00:00,2017,4,12,55.0,5.0,924.0,-10.299999999999955,500.0,-43.49999999999997,-33.20000000000002,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170411.bufr
31004_20170412_1200_12,31004,Aldan,2017-04-12T12:00:00,2017,4,12,61.0,10.0,919.0,-10.5,500.0,-33.49999999999997,-22.99999999999997,True,894.0,935.2,-8.899999999999977,1.6000000000000227,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170412.bufr
31004_20170413_1200_12,31004,Aldan,2017-04-13T12:00:00,2017,4,12,59.0,8.0,1000.0,-50.69999999999999,500.0,-33.099999999999966,17.600000000000023,True,911.0,779.4,-4.899999999999977,45.80000000000001,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170413.bufr
31004_20170416_1200_12,31004,Aldan,2017-04-16T12:00:00,2017,4,12,43.0,10.0,930.0,-4.899999999999977,500.0,-37.29999999999998,-32.400000000000006,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170416.bufr
31004_20170415_1200_12,31004,Aldan,2017-04-15T12:00:00,2017,4,12,61.0,8.0,929.0,-3.099999999999966,500.0,-37.49999999999997,-34.400000000000006,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170415.bufr
31004_20170417_1200_12,31004,Aldan,2017-04-17T12:00:00,2017,4,12,63.0,13.0,1000.0,-48.49999999999997,500.0,-34.69999999999999,13.799999999999983,True,917.0,725.0,-3.5,44.99999999999997,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170417.bufr
31004_20170418_1200_12,31004,Aldan,2017-04-18T12:00:00,2017,4,12,66.0,12.0,1000.0,-50.89999999999998,500.0,-34.29999999999998,16.599999999999994,True,913.0,761.2,-2.5,48.39999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170418.bufr
31004_20170419_1200_12,31004,Aldan,2017-04-19T12:00:00,2017,4,12,62.0,13.0,931.0,-0.5,500.0,-28.49999999999997,-27.99999999999997,True,925.0,652.8,-0.0999999999999659,0.4000000000000341,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170419.bufr
31004_20170422_1200_12,31004,Aldan,2017-04-22T12:00:00,2017,4,12,55.0,6.0,934.0,0.8000000000000114,500.0,-27.69999999999999,-28.5,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170422.bufr
31004_20170421_1200_12,31004,Aldan,2017-04-21T12:00:00,2017,4,12,63.0,7.0,924.0,3.8000000000000114,500.0,-28.49999999999997,-32.29999999999998,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170421.bufr
31004_20170423_1200_12,31004,Aldan,2017-04-23T12:00:00,2017,4,12,53.0,9.0,937.0,5.0,500.0,-29.299999999999983,-34.29999999999998,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170423.bufr
31004_20170425_1200_12,31004,Aldan,2017-04-25T12:00:00,2017,4,12,52.0,11.0,1000.0,-50.49999999999997,500.0,-28.899999999999977,21.599999999999994,True,939.0,527.8,4.800000000000011,55.29999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170425.bufr
31004_20170420_1200_12,31004,Aldan,2017-04-20T12:00:00,2017,4,12,46.0,10.0,924.0,4.0,500.0,-27.69999999999999,-31.69999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170420.bufr
31004_20170426_1200_12,31004,Aldan,2017-04-26T12:00:00,2017,4,12,51.0,6.0,929.0,2.400000000000034,500.0,-33.69999999999999,-36.10000000000002,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170426.bufr
31004_20170424_1200_12,31004,Aldan,2017-04-24T12:00:00,2017,4,12,62.0,7.0,942.0,4.2000000000000455,500.0,-29.099999999999966,-33.30000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170424.bufr
31004_20170427_1200_12,31004,Aldan,2017-04-27T12:00:00,2017,4,12,43.0,4.0,922.0,-0.2999999999999545,500.0,-33.29999999999998,-33.00000000000003,False,,,,,short,gdex_data\raw\2017\gdas.adpupa.t12z.20170427.bufr
31004_20170428_1200_12,31004,Aldan,2017-04-28T12:00:00,2017,4,12,57.0,11.0,912.0,1.6000000000000227,500.0,-25.099999999999966,-26.69999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170428.bufr
31004_20170429_1200_12,31004,Aldan,2017-04-29T12:00:00,2017,4,12,53.0,6.0,928.0,1.2000000000000455,500.0,-31.49999999999997,-32.70000000000002,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170429.bufr
31004_20170502_1200_12,31004,Aldan,2017-05-02T12:00:00,2017,5,12,64.0,10.0,1000.0,-51.29999999999998,500.0,-32.099999999999966,19.200000000000017,True,933.0,1292.8,2.6000000000000227,53.900000000000006,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170502.bufr
31004_20170430_1200_12,31004,Aldan,2017-04-30T12:00:00,2017,4,12,62.0,9.0,1000.0,-51.099999999999966,500.0,-26.299999999999983,24.799999999999983,True,921.0,688.8,4.800000000000011,55.89999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170430.bufr
31004_20170501_1200_12,31004,Aldan,2017-05-01T12:00:00,2017,5,12,67.0,9.0,927.0,4.400000000000034,500.0,-33.89999999999998,-38.30000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170501.bufr
31004_20170506_1200_12,31004,Aldan,2017-05-06T12:00:00,2017,5,12,25.0,9.0,926.0,-0.8999999999999773,500.0,-27.49999999999997,-26.599999999999994,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170506.bufr
31004_20170505_1200_12,31004,Aldan,2017-05-05T12:00:00,2017,5,12,74.0,9.0,1000.0,-51.69999999999999,500.0,-28.69999999999999,23.0,True,927.0,799.2,-3.2999999999999545,48.400000000000034,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170505.bufr
31004_20170504_1200_12,31004,Aldan,2017-05-04T12:00:00,2017,5,12,73.0,11.0,927.0,1.0,500.0,-25.69999999999999,-26.69999999999999,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170504.bufr
31004_20170503_1200_12,31004,Aldan,2017-05-03T12:00:00,2017,5,12,59.0,10.0,928.0,1.400000000000034,500.0,-27.49999999999997,-28.900000000000006,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170503.bufr
31004_20170511_1200_12,31004,Aldan,2017-05-11T12:00:00,2017,5,12,67.0,11.0,931.0,5.800000000000011,500.0,-24.099999999999966,-29.899999999999977,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170511.bufr
31004_20170507_1200_12,31004,Aldan,2017-05-07T12:00:00,2017,5,12,68.0,11.0,923.0,3.400000000000034,500.0,-24.099999999999966,-27.5,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170507.bufr
31004_20170513_1200_12,31004,Aldan,2017-05-13T12:00:00,2017,5,12,66.0,9.0,938.0,9.600000000000023,500.0,-21.69999999999999,-31.30000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170513.bufr
31004_20170514_1200_12,31004,Aldan,2017-05-14T12:00:00,2017,5,12,61.0,9.0,930.0,13.800000000000011,500.0,-17.69999999999999,-31.5,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170514.bufr
31004_20170508_1200_12,31004,Aldan,2017-05-08T12:00:00,2017,5,12,27.0,6.0,920.0,5.0,500.0,-21.899999999999977,-26.899999999999977,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170508.bufr
31004_20170515_1200_12,31004,Aldan,2017-05-15T12:00:00,2017,5,12,61.0,7.0,925.0,12.800000000000011,500.0,-26.49999999999997,-39.29999999999998,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170515.bufr
31004_20170509_1200_12,31004,Aldan,2017-05-09T12:00:00,2017,5,12,62.0,11.0,1000.0,-51.49999999999997,500.0,-25.69999999999999,25.799999999999983,True,923.0,1305.6,7.600000000000023,59.099999999999994,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170509.bufr
31004_20170512_1200_12,31004,Aldan,2017-05-12T12:00:00,2017,5,12,67.0,14.0,1000.0,-49.49999999999997,500.0,-21.49999999999997,28.0,True,939.0,527.8,4.2000000000000455,53.70000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170512.bufr
31004_20170510_1200_12,31004,Aldan,2017-05-10T12:00:00,2017,5,12,67.0,8.0,924.0,11.400000000000034,500.0,-24.099999999999966,-35.5,True,898.0,898.4,12.0,0.5999999999999659,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170510.bufr
31004_20170516_1200_12,31004,Aldan,2017-05-16T12:00:00,2017,5,12,75.0,13.0,1000.0,-49.49999999999997,500.0,-22.69999999999999,26.799999999999983,True,910.0,788.5,11.200000000000045,60.70000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170516.bufr
31004_20170521_1200_12,31004,Aldan,2017-05-21T12:00:00,2017,5,12,59.0,10.0,930.0,7.600000000000023,500.0,-28.299999999999983,-35.900000000000006,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170521.bufr
31004_20170517_1200_12,31004,Aldan,2017-05-17T12:00:00,2017,5,12,66.0,6.0,920.0,5.2000000000000455,500.0,-29.69999999999999,-34.900000000000034,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170517.bufr
31004_20170520_1200_12,31004,Aldan,2017-05-20T12:00:00,2017,5,12,59.0,8.0,935.0,-2.5,500.0,-37.29999999999998,-34.79999999999998,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170520.bufr
31004_20170524_1200_12,31004,Aldan,2017-05-24T12:00:00,2017,5,12,58.0,10.0,925.0,6.0,500.0,-17.899999999999977,-23.899999999999977,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170524.bufr
31004_20170522_1200_12,31004,Aldan,2017-05-22T12:00:00,2017,5,12,65.0,9.0,1000.0,-50.89999999999998,500.0,-24.299999999999983,26.599999999999994,True,924.0,1446.7,4.2000000000000455,55.10000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170522.bufr
31004_20170519_1200_12,31004,Aldan,2017-05-19T12:00:00,2017,5,12,64.0,10.0,932.0,-0.0999999999999659,500.0,-35.099999999999966,-35.0,True,907.0,815.9,0.8000000000000114,0.8999999999999773,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170519.bufr
31004_20170518_1200_12,31004,Aldan,2017-05-18T12:00:00,2017,5,12,80.0,14.0,1000.0,-50.69999999999999,500.0,-26.69999999999999,24.0,True,924.0,661.8,6.0,56.69999999999999,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170518.bufr
31004_20170525_1200_12,31004,Aldan,2017-05-25T12:00:00,2017,5,12,54.0,10.0,925.0,7.600000000000023,500.0,-17.49999999999997,-25.099999999999994,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170525.bufr
31004_20170526_1200_12,31004,Aldan,2017-05-26T12:00:00,2017,5,12,63.0,6.0,925.0,11.400000000000034,500.0,-16.099999999999966,-27.5,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170526.bufr
31004_20170523_1200_12,31004,Aldan,2017-05-23T12:00:00,2017,5,12,63.0,10.0,1000.0,-48.099999999999966,500.0,-25.899999999999977,22.19999999999999,True,930.0,608.0,0.6000000000000227,48.69999999999999,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170523.bufr
31004_20170528_1200_12,31004,Aldan,2017-05-28T12:00:00,2017,5,12,67.0,9.0,922.0,3.400000000000034,500.0,-19.899999999999977,-23.30000000000001,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170528.bufr
31004_20170527_1200_12,31004,Aldan,2017-05-27T12:00:00,2017,5,12,76.0,12.0,1000.0,-49.29999999999998,500.0,-20.899999999999977,28.400000000000006,True,924.0,661.8,13.400000000000034,62.70000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170527.bufr
31004_20170529_1200_12,31004,Aldan,2017-05-29T12:00:00,2017,5,12,43.0,11.0,921.0,3.400000000000034,500.0,-23.299999999999983,-26.700000000000017,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170529.bufr
31004_20170604_1200_12,31004,Aldan,2017-06-04T12:00:00,2017,6,12,72.0,16.0,1000.0,-47.29999999999998,500.0,-20.69999999999999,26.599999999999994,True,931.0,599.1,20.0,67.29999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170604.bufr
31004_20170602_1200_12,31004,Aldan,2017-06-02T12:00:00,2017,6,12,63.0,13.0,1000.0,-47.099999999999966,500.0,-20.299999999999983,26.799999999999983,True,932.0,1301.6,19.0,66.09999999999997,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170602.bufr
31004_20170603_1200_12,31004,Aldan,2017-06-03T12:00:00,2017,6,12,66.0,12.0,1000.0,-42.69999999999999,500.0,-19.099999999999966,23.600000000000023,True,932.0,590.1,19.200000000000045,61.900000000000034,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170603.bufr
31004_20170531_1200_12,31004,Aldan,2017-05-31T12:00:00,2017,5,12,72.0,11.0,1000.0,-48.099999999999966,500.0,-22.69999999999999,25.399999999999977,True,934.0,572.3,9.800000000000011,57.89999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170531.bufr
31004_20170530_1200_12,31004,Aldan,2017-05-30T12:00:00,2017,5,12,68.0,11.0,1000.0,-46.49999999999997,500.0,-25.099999999999966,21.400000000000006,True,926.0,726.5,7.0,53.49999999999997,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170530.bufr
31004_20170601_1200_12,31004,Aldan,2017-06-01T12:00:00,2017,6,12,71.0,13.0,1000.0,-49.099999999999966,500.0,-22.099999999999966,27.0,True,934.0,736.9,16.200000000000045,65.30000000000001,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170601.bufr
31004_20170605_1200_12,31004,Aldan,2017-06-05T12:00:00,2017,6,12,69.0,11.0,1000.0,-47.099999999999966,500.0,-20.099999999999966,27.0,True,923.0,1381.0,18.80000000000001,65.89999999999998,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170605.bufr
31004_20170606_1200_12,31004,Aldan,2017-06-06T12:00:00,2017,6,12,58.0,8.0,919.0,3.6000000000000227,500.0,-17.299999999999983,-20.900000000000006,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170606.bufr
31004_20170607_1200_12,31004,Aldan,2017-06-07T12:00:00,2017,6,12,62.0,11.0,1000.0,-47.29999999999998,500.0,-26.299999999999983,21.0,True,926.0,643.8,2.2000000000000455,49.50000000000003,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170607.bufr
31004_20170610_1200_12,31004,Aldan,2017-06-10T12:00:00,2017,6,12,71.0,12.0,1000.0,-45.49999999999997,500.0,-17.49999999999997,28.0,True,935.0,728.0,20.600000000000023,66.1,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170610.bufr
31004_20170608_1200_12,31004,Aldan,2017-06-08T12:00:00,2017,6,12,61.0,11.0,930.0,7.0,500.0,-23.49999999999997,-30.49999999999997,False,,,,,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170608.bufr
31004_20170611_1200_12,31004,Aldan,2017-06-11T12:00:00,2017,6,12,60.0,12.0,1000.0,-47.69999999999999,500.0,-16.099999999999966,31.600000000000023,True,934.0,655.1,17.600000000000023,65.30000000000001,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170611.bufr
31004_20170609_1200_12,31004,Aldan,2017-06-09T12:00:00,2017,6,12,67.0,11.0,1000.0,-41.49999999999997,500.0,-19.099999999999966,22.400000000000006,True,936.0,554.5,13.0,54.49999999999997,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170609.bufr
31004_20170612_1200_12,31004,Aldan,2017-06-12T12:00:00,2017,6,12,63.0,13.0,1000.0,-48.29999999999998,500.0,-13.099999999999966,35.20000000000002,True,931.0,599.1,23.80000000000001,72.1,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170612.bufr
31004_20170614_1200_12,31004,Aldan,2017-06-14T12:00:00,2017,6,12,70.0,13.0,1000.0,-47.49999999999997,500.0,-13.899999999999977,33.599999999999994,True,933.0,581.2,20.200000000000045,67.70000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170614.bufr
31004_20170613_1200_12,31004,Aldan,2017-06-13T12:00:00,2017,6,12,66.0,17.0,1000.0,-48.69999999999999,500.0,-14.699999999999989,34.0,True,932.0,1149.7,16.600000000000023,65.30000000000001,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170613.bufr
31004_20170615_1200_12,31004,Aldan,2017-06-15T12:00:00,2017,6,12,72.0,17.0,1000.0,-47.49999999999997,500.0,-13.5,33.99999999999997,True,932.0,590.1,12.600000000000023,60.099999999999994,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170615.bufr
31004_20170625_1200_12,31004,Aldan,2017-06-25T12:00:00,2017,6,12,68.0,15.0,1000.0,-43.69999999999999,500.0,-11.5,32.19999999999999,True,930.0,1243.7,20.400000000000034,64.10000000000002,good,gdex_data\raw\2017\gdas.adpupa.t12z.20170625.bufr
